0;なし
1;青色<r2_あおいろ>のデジタマから生<r1_う>まれる
2;黄色<r2_きいろ>のデジタマから生<r1_う>まれる
3;赤色<r2_あかいろ>のデジタマから生<r1_う>まれる
4;緑色<r2_みどりいろ>のデジタマから生<r1_う>まれる
5;紫色<r2_むらさきいろ>のデジタマから生<r1_う>まれる
6;ドドモンから進化<r2_しんか>する
7;ボタモンから進化<r2_しんか>する
8;ジャリモンから進化<r2_しんか>する
9;ユラモンから進化<r2_しんか>する
10;ポヨモンから進化<r2_しんか>する
11;賢<r1_かしこ>さが必要<r2_ひつよう>\nバドモンから進化<r2_しんか>しやすい
12;MPを増<r1_ふ>やすことに重点<r2_じゅうてん>を\nコロモンから進化<r2_しんか>しやすい
13;???
14;???
15;攻撃力<r3_こうげきりょく>重視<r2_じゅうし>\nコロモンから進化<r2_しんか>しやすい
16;防御力<r3_ぼうぎょりょく>の高<r1_たか>さが肝心<r2_かんじん>\nコロモンから進化<r2_しんか>しやすい
17;???
18;とにかく素早<r2_すばや>さがポイント\nワニャモンから進化<r2_しんか>しやすい
19;素早<r2_すばや>さを高<r1_たか>く\nバドモンから進化<r2_しんか>しやすい
20;???
21;攻撃力<r3_こうげきりょく>重視<r2_じゅうし>\nギギモンから進化<r2_しんか>しやすい
22;賢<r1_かしこ>さを高<r1_たか>く\nトコモンから進化<r2_しんか>しやすい
23;素早<r2_すばや>さが必要<r2_ひつよう>\nトコモンから進化<r2_しんか>しやすい
24;???
25;???
26;???
27;???
28;NO DATA
29;???
30;???
31;HPを高<r1_たか>くすること\nワニャモンから進化<r2_しんか>しやすい
32;NO DATA
33;???
34;NO DATA
35;HP重視<r2_じゅうし>\nバドモンから進化<r2_しんか>しやすい
36;防御力<r3_ぼうぎょりょく>を高<r1_たか>くする\nトコモンから進化<r2_しんか>しやすい
37;ＨＰと攻撃力<r3_こうげきりょく>が必要<r2_ひつよう>\nバトルをしておくと保険<r2_ほけん>に
38;攻撃<r2_こうげき>や防御以外<r4_ぼうぎょいがい>を重視<r2_じゅうし>\nしっかりとしたしつけがあると良<r1_よ>い
39;素早<r2_すばや>さが要<r1_かなめ>\nご機嫌<r2_きげん>を上<r1_あ>げておくべし
40;???
41;NO DATA
42;NO DATA
43;NO DATA
44;NO DATA
45;???
46;NO DATA
47;攻撃力<r3_こうげきりょく>、素早<r2_すばや>さ、\n賢<r1_かしこ>さを重視<r2_じゅうし>!
48;身軽<r2_みがる>さが信条<r2_しんじょう>\nご機嫌<r2_きげん>にしておくと良<r1_よ>い
49;ひたすら素早<r2_すばや>さを\nしっかりとしたしつけがポイント
50;とにかく頑張<r2_がんば>らないこと\nそれはそれで難<r1_むずか>しい
51;強<r1_つよ>く、素早<r2_すばや>く、賢<r1_かしこ>くあれ\nバトルを重<r1_かさ>ねればあるいは…?
52;NO DATA
53;攻撃<r2_こうげき>、防御共<r3_ぼうぎょとも>に高<r1_たか>く\nしつけも低<r1_ひく>い訳<r1_わけ>にはいかない
54;格闘向<r3_かくとうむ>けの能力<r2_のうりょく>が必要<r2_ひつよう>\nしつけがあれば尚良<r2_なおよ>し
55;???
56;HPや防御力<r3_ぼうぎょりょく>といった\nタフな部分<r2_ぶぶん>が必要<r2_ひつよう>
57;攻撃力<r3_こうげきりょく>、素早<r2_すばや>さ、賢<r1_かしこ>さ\nそのほか横道<r2_よこみち>にそれた育成<r2_いくせい>が必要<r2_ひつよう>
58;???
59;???
60;NO DATA
61;???
62;???
63;???
64;NO DATA
65;NO DATA
66;満遍<r2_まんべん>なく高<r1_たか>い能力<r2_のうりょく>が必要<r2_ひつよう>\nある程度<r2_ていど>の粗相<r2_そそう>は許容<r2_きょよう>
67;素早<r2_すばや>さと賢<r1_かしこ>さ、少<r1_すこ>しの失敗<r2_しっぱい>も必要<r2_ひつよう>\nでも失敗<r2_しっぱい>しすぎは後々<r2_のちのち>タイヘン！
68;トイレに行<r1_い>かないことが重要<r2_じゅうよう>\nあとは野<r1_の>となれクソとなれ
69;NO DATA
70;攻撃<r2_こうげき>と防御<r2_ぼうぎょ>、そしてHPが必要<r2_ひつよう>\nご機嫌<r2_きげん>であれば尚良<r2_なおよ>し
71;NO DATA
72;あるアイテムを使<r1_つか>うことでしか\n進化<r2_しんか>できない特殊<r2_とくしゅ>な存在<r2_そんざい>
73;NO DATA
74;高<r1_たか>くはなくとも\n満遍<r2_まんべん>なく能力<r2_のうりょく>が必要<r2_ひつよう>
75;攻撃力<r3_こうげきりょく>を重視<r2_じゅうし>した\n育成<r2_いくせい>の果<r1_は>てに…
76;MPと素早<r2_すばや>さを高<r1_たか>くしておくことが\n必要<r2_ひつよう>ご機嫌<r2_きげん>であれば尚良<r2_なおよ>し
77;素早<r2_すばや>さを高<r1_たか>く保<r1_たも>つ努力<r2_どりょく>が必要<r2_ひつよう>\nしっかりとしたしつけが支<r1_ささ>えになる
78;NO DATA
79;NO DATA
80;NO DATA
81;高<r1_たか>い能力<r2_のうりょく>が求<r1_もと>められるが、\nしつけを嫌<r1_きら>う一面<r2_いちめん>も
82;NO DATA
