0;なしです
1;用途<r2_ようと>の幅<r1_はば>が広<r1_ひろ>い赤<r1_あか>いリボン
2;n
3;n
4;ガーリースタイルにピッタリなフリルリボン
5;n
6;n
7;n
8;n
9;n
10;グレイモンの尻尾<r2_しっぽ>を模<r1_も>したもの。これをつけるとデジモンが凶暴<r2_きょうぼう>になったり……はしないよ
11;n
12;ギルモンの尻尾<r2_しっぽ>を模<r1_も>したもの。シンプルだけど赤<r1_あか>と黒<r1_くろ>の組<r1_く>み合<r1_あ>わせはカッコイイ
13;n
14;n
15;バステモンの尻尾<r2_しっぽ>を模<r1_も>したもの。２本<r1_ほん>の尻尾<r2_しっぽ>で他人<r2_たにん>とは違<r1_ちが>うアピールがしたときにどうぞ
16;青<r1_あお>い猫<r1_ねこ>！　いや、ワニャモンはデジモンであって猫<r1_ねこ>ではない……ないよ
17;n
18;レナモンの尻尾<r2_しっぽ>を模<r1_も>したもの。ふさふさふわふわで幸<r1_しあわ>せな気分<r2_きぶん>に
19;紳士<r2_しんし>のおしゃれシルクハット。中<r1_なか>から花<r1_はな>を出<r1_だ>したり鳩<r1_はと>を出<r1_だ>したり出来<r2_でき>る万能帽子<r4_ばんのうぼうし>
20;n
21;n
22;n
23;n
24;n
25;並<r1_なみ>のかっこよさでは到底似合<r4_とうていにあ>わないこの帽子<r2_ぼうし>。やっぱり白<r1_しろ>スーツですかね?
26;年<r1_ねん>に一度<r2_いちど>、強烈<r2_きょうれつ>な需要<r2_じゅよう>と供給<r2_きょうきゅう>をもたらす帽子<r2_ぼうし>
27;ランプモンが被<r1_かぶ>っているターバン。これを被<r1_かぶ>ればランプの精<r1_せい>になれるかも
28;タオモンがかぶっている烏帽子<r3_えぼし>。脱<r1_ぬ>ぐと実<r1_じつ>は……
29;まさに王<r1_おう>となる者<r1_もの>にふさわしい金色<r2_きんいろ>の冠<r1_かんむり>。金<r1_きん>こそ至高<r2_しこう>!
30;金<r1_きん>など下品<r2_げひん>！　という貴方<r2_あなた>のために用意<r2_ようい>された銀<r1_ぎん>のティアラ
31;ウィザーモンの帽子<r2_ぼうし>。魔法使<r3_まほうつか>いといえばこれ
32;ハンバーガーのパンを象<r1_かたど>ったバーガモンの帽子<r2_ぼうし>
33;かぶるだけで料理<r2_りょうり>が上手<r2_じょうず>になった気<r1_き>がする帽子<r2_ぼうし>
34;n
35;アンティラモンの耳<r1_みみ>を模<r1_も>したもの。ちょっとかわったウサギの耳<r1_みみ>だけど色使<r2_いろづか>いは意外<r2_いがい>とかわいい
36;n
37;ギルモンの耳<r1_みみ>を模<r1_も>したもの。羽根<r2_はね>にも見<r1_み>えるけど耳<r1_みみ>だよ
38;バステモンの耳<r1_みみ>を模<r1_も>したもの。耳<r1_みみ>アクセの定番<r2_ていばん>といえばこれ
39;ペット好<r1_ず>きの夢<r1_ゆめ>が詰<r1_つ>まったワニャモンの耳<r1_みみ>
40;n
41;レナモンの耳<r1_みみ>を模<r1_も>したもの。黄色<r2_きいろ>がオシャレなキツネの耳<r1_みみ>だよ
42;n
43;グレイモンの角<r1_つの>を模<r1_も>したもの。これをつけるとどんなデジモンでも強<r1_つよ>く見<r1_み>えるかも
44;ジオグレイモンの角<r1_つの>を模<r1_も>したもの。赤<r1_あか>いラインがオシャレをアピール
45;n
46;n
47;n
48;視線<r2_しせん>に気<r1_き>づかれにくいことを利用<r2_りよう>して、あちこちガン見<r1_み>してるかも
49;n
50;n
51;n
52;n
53;n
54;<n1001>の着<r1_つ>けているゴーグル。お揃<r1_そろ>いにピンと来<r1_き>たならば着<r1_つ>けるしかない
55;「デジモンアドベンチャー」に登場<r2_とうじょう>する八神太一<r4_やがみたいち>が着<r1_つ>けているゴーグル
56;「デジモンアドベンチャー02」に登場<r2_とうじょう>する本宮大輔<r4_もとみやだいすけ>が着<r1_つ>けているゴーグル
57;「デジモンテイマーズ」に登場<r2_とうじょう>する松田啓人<r4_まつだたかと>が着<r1_つ>けているゴーグル。デジモンを作<r1_つく>れるかも？
58;「デジモンフロンティア」に登場<r2_とうじょう>する神原拓也<r4_かんばらたくや>が着<r1_つ>けているゴーグル。デジモンになれるかも？
59;「デジモンクロスウォーズ」に登場<r2_とうじょう>する工藤<r2_くどう>タイキが着<r1_つ>けているゴーグル。いろいろほっとけなくなるかも？
60;n
61;ドルルモンのドリルを模<r1_も>したもの。でもこれはアクセサリなので回<r1_まわ>りません
62;ヒーローになれそうな色<r1_いろ>のスカーフ
63;n
64;n
65;n
66;レナモンがつけているスカーフを模<r1_も>したもの。大人<r2_おとな>っぽい紫<r1_むらさき>に太陰大極図<r5_たいいんたいきょくず>マークがオシャレポイント
67;n
68;最強<r2_さいきょう>と名高<r2_なだか>いデュークモンの盾<r1_たて>。名前<r2_なまえ>はイージス
69;n
70;n
71;n
72;n
73;意外<r2_いがい>にどのデジモンにも合<r1_あ>ってしまう不思議<r3_ふしぎ>なアクセサリー。全身<r2_ぜんしん>タイツがほしくなる？
